ema_fast,ema_slow,buy_signal,sell_signal,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
58,97,279,280,279,30.82,12.846411,-2.854228,2.0056,6.706,1553.9254,55.3925
58,98,277,278,277,31.05,12.677003,-2.839202,2.0104,6.4028,1547.9347,54.7935
58,99,278,279,278,30.58,12.749647,-2.794426,2.0094,6.269,1544.3958,54.4396
58,100,279,280,279,30.82,12.76581,-2.788137,2.0402,6.2031,1559.7493,55.9749
59,60,329,330,329,33.13,10.899448,-2.644651,2.0419,5.9197,1606.2167,60.6217
59,61,330,331,330,33.33,10.670609,-2.637694,2.0227,5.9889,1593.4743,59.3474
59,62,326,327,326,34.66,10.7649,-2.707713,2.1091,5.6613,1639.6907,63.9691
59,63,318,319,318,34.28,11.109013,-2.666608,2.1727,5.5749,1653.5613,65.3561
59,64,312,313,312,35.26,10.968835,-2.695513,2.216,5.5589,1662.0783,66.2078
59,65,314,315,314,34.71,11.010382,-2.686407,2.1792,5.9589,1649.4182,64.9418
59,66,316,317,316,33.23,11.443931,-2.643233,2.1545,5.9384,1643.8907,64.3891
59,67,314,315,314,33.44,11.410696,-2.645337,2.1671,6.1167,1645.2478,64.5248
59,68,314,315,314,33.76,11.217418,-2.64032,2.1651,6.045,1639.8598,63.986
59,69,314,315,314,32.8,11.504301,-2.624289,2.1399,6.1071,1631.218,63.1218
59,70,315,316,315,32.7,11.469953,-2.635424,2.1145,6.1849,1622.6953,62.2695
59,71,313,314,313,32.59,11.503872,-2.6204,2.1222,5.9515,1620.4906,62.0491
59,72,312,313,312,32.69,11.419699,-2.638842,2.1019,6.0065,1610.6525,61.0653
59,73,309,310,309,33.33,11.240731,-2.652972,2.1185,5.9198,1611.283,61.1283
59,74,306,307,306,33.01,11.437796,-2.673318,2.1079,5.6169,1607.1872,60.7187
59,75,306,307,306,32.68,11.56775,-2.664613,2.1074,5.4418,1607.8647,60.7865
59,76,310,311,310,32.58,11.484383,-2.666401,2.0814,5.4123,1602.6448,60.2645
59,77,312,313,312,32.05,11.546488,-2.665164,2.0436,5.8352,1589.6339,58.9634
59,78,312,313,312,33.01,11.128301,-2.665202,2.0577,6.0856,1589.1878,58.9188
59,79,310,311,310,33.23,11.150732,-2.656189,2.0889,5.8828,1598.6942,59.8694
59,80,304,305,304,33.22,11.462427,-2.69503,2.1161,5.7664,1610.614,61.0614
59,81,304,305,304,32.89,11.598373,-2.669295,2.13,5.8103,1615.3012,61.5301
59,82,305,306,305,32.79,11.545702,-2.656342,2.1202,5.9971,1610.0201,61.002
59,83,305,306,305,31.48,11.885311,-2.645476,2.0636,6.1964,1588.0852,58.8085
59,84,299,300,299,32.11,11.800392,-2.738131,2.0381,6.4213,1576.997,57.6997
59,85,301,302,301,32.56,11.508612,-2.717262,2.0447,6.1847,1576.2398,57.624
59,86,293,294,293,33.11,11.566075,-2.76197,2.0724,6.0793,1580.5632,58.0563
59,87,294,295,294,31.97,11.87346,-2.69255,2.0726,6.2409,1577.5952,57.7595
59,88,295,296,295,31.53,11.965539,-2.7447,2.0071,6.752,1558.3658,55.8366
59,89,289,290,289,32.18,11.974789,-2.815779,2.0179,6.4979,1561.7627,56.1763
59,90,288,289,288,30.9,12.436623,-2.768893,2.0088,6.6883,1555.8498,55.585
59,91,289,290,289,31.49,12.187536,-2.757917,2.031,6.8118,1562.9983,56.2998
59,92,287,288,287,31.36,12.294973,-2.791656,2.0121,6.7655,1556.5914,55.6591
59,93,287,288,287,31.36,12.290604,-2.784728,2.0164,6.6637,1557.5629,55.7563
59,94,288,289,288,31.25,12.302437,-2.786083,2.0071,6.6423,1555.5748,55.5575
59,95,281,282,281,31.32,12.571459,-2.858691,2.0051,6.4944,1554.5611,55.4561
59,96,278,279,278,30.58,12.963191,-2.854343,2.0002,6.619,1550.983,55.0983
59,97,277,278,277,30.69,12.770489,-2.826709,2.0001,6.3996,1542.7634,54.2763
59,98,276,277,276,31.16,12.781427,-2.833107,2.042,6.2527,1560.9124,56.0912
59,99,278,279,278,30.58,12.908089,-2.800201,2.0302,6.3737,1556.7487,55.6749
59,100,279,280,279,30.82,12.652691,-2.806312,2.009,6.0243,1546.5133,54.6513
60,61,325,326,325,34.77,10.765419,-2.725862,2.1051,5.752,1638.6096,63.861
60,62,317,318,317,34.38,11.11331,-2.675681,2.1766,5.5457,1654.8092,65.4809
60,63,312,313,312,35.26,10.965123,-2.689619,2.2201,5.4356,1662.8605,66.286
60,64,315,316,315,34.6,11.044216,-2.679545,2.1809,5.9508,1651.8334,65.1833
60,65,316,317,316,33.86,11.242453,-2.657318,2.166,5.9728,1647.5631,64.7563
60,66,314,315,314,33.76,11.326715,-2.647322,2.1804,5.9815,1649.9887,64.9989
60,67,313,314,313,33.87,11.204958,-2.644274,2.1699,6.1085,1640.3608,64.0361
60,68,315,316,315,32.7,11.505291,-2.616712,2.1362,6.102,1630.3021,63.0302
60,69,314,315,314,32.8,11.480532,-2.631419,2.1297,6.0471,1627.2653,62.7265
60,70,312,313,312,32.69,11.469204,-2.639247,2.1107,6.0361,1615.6169,61.5617
60,71,312,313,312,33.01,11.308052,-2.638209,2.1124,5.9553,1613.3438,61.3344
60,72,309,310,309,33.33,11.236391,-2.670771,2.1036,5.9533,1607.1696,60.717
60,73,305,306,305,33.11,11.488293,-2.697209,2.1088,5.6021,1610.087,61.0087
60,74,306,307,306,32.68,11.581346,-2.657077,2.1159,5.3733,1610.7768,61.0777
60,75,311,312,311,32.15,11.548494,-2.644409,2.0697,5.4753,1596.8791,59.6879
60,76,312,313,312,32.05,11.548206,-2.650313,2.0553,5.7992,1592.9542,59.2954
60,77,311,312,311,33.12,11.151142,-2.684561,2.0569,5.9948,1590.1789,59.0179
60,78,309,310,309,32.69,11.377535,-2.638694,2.0937,5.8838,1600.2827,60.0283
60,79,304,305,304,33.55,11.321243,-2.70344,2.1146,5.7286,1608.672,60.8672
60,80,306,307,306,32.35,11.726916,-2.655332,2.1122,6.1269,1611.3111,61.1311
60,81,302,303,302,32.78,11.644182,-2.655557,2.1384,5.9356,1613.6959,61.3696
60,82,303,304,303,31.68,11.871346,-2.649891,2.0777,6.1401,1591.1218,59.1122
60,83,300,301,300,32.33,11.684442,-2.722075,2.0511,6.3975,1580.8096,58.081
60,84,301,302,301,32.23,11.629843,-2.689616,2.056,6.1373,1579.413,57.9413
60,85,293,294,293,32.42,11.766476,-2.760635,2.045,6.1387,1571.2095,57.121
60,86,293,294,293,32.08,11.890655,-2.7528,2.0404,6.4496,1569.9143,56.9914
60,87,298,299,298,31.21,11.985437,-2.696776,2.0162,6.5561,1561.8065,56.1807
60,88,291,292,291,31.96,11.957504,-2.789968,2.0131,6.5609,1559.6343,55.9634
60,89,288,289,288,31.6,12.232878,-2.770366,2.0397,6.6233,1567.4299,56.743
60,90,287,288,287,31.71,12.202799,-2.790271,2.0305,6.8351,1563.5616,56.3562
60,91,285,286,285,31.58,12.296279,-2.805901,2.0226,6.558,1559.5144,55.9514
60,92,286,287,286,31.47,12.324143,-2.812856,2.0119,6.7651,1557.853,55.7853
60,93,287,288,287,31.01,12.424808,-2.791837,2.0004,6.562,1553.0243,55.3024
60,94,281,282,281,30.96,12.745736,-2.857384,2.0004,6.4843,1554.5465,55.4547
60,95,278,279,278,30.58,12.865712,-2.82368,2.0067,6.4895,1548.6153,54.8615
60,96,277,278,277,30.69,12.788416,-2.803446,2.0195,6.3204,1548.7539,54.8754
60,97,276,277,276,31.52,12.628082,-2.848234,2.0409,6.1842,1560.327,56.0327
60,98,280,281,280,30.36,12.743032,-2.761382,2.0115,6.497,1544.6881,54.4688
60,99,279,280,279,30.82,12.639161,-2.80765,2.0059,6.1072,1545.0914,54.5091
60,100,281,282,281,30.6,12.519333,-2.794827,1.9756,5.8753,1531.6714,53.1671
61,62,312,313,312,35.26,10.961613,-2.6947,2.2152,5.4453,1661.448,66.1448
61,63,316,317,316,34.49,11.045787,-2.679187,2.1709,6.0116,1649.399,64.9399
61,64,315,316,315,33.97,11.227657,-2.662875,2.169,5.9337,1647.4813,64.7481
61,65,314,315,314,33.76,11.323473,-2.643509,2.1829,5.9502,1650.4383,65.0438
61,66,312,313,312,33.97,11.215547,-2.651978,2.1762,6.1248,1642.5406,64.2541
61,67,313,314,313,32.91,11.497071,-2.651166,2.127,6.1471,1627.4534,62.7453
61,68,315,316,315,33.02,11.376927,-2.634688,2.1284,6.0203,1627.2813,62.7281
61,69,312,313,312,33.01,11.349974,-2.658433,2.1041,5.965,1613.4349,61.3435
61,70,312,313,312,33.01,11.296245,-2.627491,2.1188,5.8431,1614.3677,61.4368
61,71,309,310,309,33.33,11.225067,-2.674474,2.0986,5.9439,1605.2402,60.524
61,72,304,305,304,32.89,11.583553,-2.667224,2.1289,5.5112,1614.2415,61.4242
61,73,306,307,306,32.68,11.573483,-2.662462,2.1102,5.4342,1608.8811,60.8881
61,74,313,314,313,32.27,11.426713,-2.636166,2.0651,5.616,1595.2309,59.5231
61,75,313,314,313,32.59,11.33057,-2.654603,2.0633,5.7308,1595.5969,59.5597
61,76,311,312,311,33.12,11.159497,-2.686856,2.0567,5.9851,1590.5621,59.0562
61,77,307,308,307,32.9,11.347315,-2.675276,2.0796,5.8154,1594.972,59.4972
61,78,304,305,304,33.22,11.465818,-2.670142,2.1365,5.5634,1616.0086,61.6009
61,79,309,310,309,32.36,11.592159,-2.630311,2.1087,5.9419,1609.4808,60.9481
61,80,300,301,300,32.67,11.728095,-2.671582,2.1298,5.9873,1609.6937,60.9694
61,81,301,302,301,31.56,11.982983,-2.681435,2.0609,6.3286,1586.0077,58.6008
61,82,301,302,301,32.23,11.719388,-2.71643,2.0514,6.3985,1582.629,58.2629
61,83,301,302,301,32.23,11.644754,-2.698577,2.0518,6.1359,1579.0314,57.9031
61,84,294,295,294,32.31,11.740295,-2.743321,2.043,6.1906,1569.4072,56.9407
61,85,295,296,295,31.86,11.877229,-2.745491,2.0231,6.459,1564.6157,56.4616
61,86,296,297,296,32.09,11.794039,-2.733576,2.0392,6.3278,1570.9849,57.0985
61,87,290,291,290,31.38,12.221193,-2.784523,2.007,6.6965,1558.0084,55.8008
61,88,287,288,287,31.71,12.2349,-2.789621,2.0363,6.6749,1566.6102,56.661
61,89,286,287,286,31.82,12.187126,-2.79431,2.0353,6.6495,1564.1381,56.4138
61,90,284,285,284,31.69,12.279482,-2.849649,1.9991,6.7928,1552.3216,55.2322
61,91,285,286,285,31.23,12.463119,-2.832039,1.9983,6.7215,1554.1379,55.4138
61,92,283,284,283,30.39,12.878175,-2.812831,1.9987,6.4742,1553.3954,55.3395
61,93,280,281,280,30.71,12.85445,-2.82095,2.02,6.3461,1558.2183,55.8218
61,94,277,278,277,30.32,12.937671,-2.809472,2.0043,6.3255,1544.5362,54.4536
61,95,277,278,277,30.69,12.931583,-2.830761,2.0224,6.4833,1555.6785,55.5679
61,96,277,278,277,30.69,12.917726,-2.796701,2.0448,6.5496,1561.0401,56.104
61,97,279,280,279,30.82,12.639282,-2.811997,2.0029,6.3795,1544.2629,54.4263
61,98,280,281,280,30.71,12.555127,-2.791276,1.994,5.9147,1538.2335,53.8233
61,99,276,277,276,31.16,12.479411,-2.81527,2.0064,5.623,1538.328,53.8328
61,100,272,273,272,31.62,12.349566,-2.825023,2.0212,5.4181,1536.6084,53.6608
62,63,315,316,315,33.97,11.231258,-2.659209,2.1727,5.9222,1648.6292,64.8629
62,64,314,315,314,34.08,11.214093,-2.656559,2.182,5.9503,1650.0002,65.0
62,65,313,314,313,33.87,11.213588,-2.637674,2.177,6.1059,1642.6419,64.2642
62,66,313,314,313,32.91,11.496303,-2.657907,2.1215,6.2262,1625.9587,62.5959
62,67,315,316,315,33.02,11.374243,-2.63706,2.126,6.086,1626.5017,62.6502
62,68,312,313,312,33.01,11.354199,-2.657421,2.1057,5.9607,1614.0814,61.4081
62,69,312,313,312,33.33,11.174879,-2.635055,2.1204,5.8212,1614.096,61.4096
62,70,309,310,309,33.33,11.20917,-2.657479,2.109,5.8731,1607.1039,60.7104
62,71,305,306,305,32.79,11.547274,-2.671358,2.1086,5.7609,1607.0989,60.7099
62,72,306,307,306,32.68,11.574921,-2.6717,2.1031,5.4149,1607.1218,60.7122
62,73,312,313,312,32.05,11.509522,-2.61296,2.0777,5.584,1597.0047,59.7005
62,74,311,312,311,32.8,11.304444,-2.649861,2.082,5.607,1599.2322,59.9232
62,75,311,312,311,32.15,11.486913,-2.627448,2.072,5.9382,1594.2997,59.43
62,76,305,306,305,32.79,11.536228,-2.649893,2.1236,5.709,1610.3948,61.0395
62,77,303,304,303,32.67,11.678423,-2.637609,2.1487,5.7155,1618.0917,61.8092
62,78,306,307,306,32.35,11.662727,-2.622615,2.1268,5.9059,1611.7287,61.1729
62,79,300,301,300,32.67,11.720984,-2.688467,2.1151,6.0553,1605.586,60.5586
62,80,302,303,302,31.79,11.831435,-2.686122,2.0527,6.307,1582.4766,58.2477
62,81,301,302,301,32.23,11.694045,-2.71781,2.0459,6.5057,1579.8892,57.9889
62,82,299,300,299,32.44,11.556746,-2.730455,2.0325,6.2666,1569.4524,56.9452
62,83,295,296,295,32.2,11.686412,-2.736373,2.0286,6.2621,1562.9346,56.2935
62,84,296,297,296,31.42,12.046058,-2.725227,2.025,6.4713,1567.0623,56.7062
62,85,292,293,292,32.53,11.788953,-2.783513,2.0424,6.2985,1571.5986,57.1599
62,86,290,291,290,31.72,12.08421,-2.79754,2.0071,6.5465,1557.8345,55.7835
62,87,287,288,287,31.71,12.22683,-2.801823,2.0261,6.6323,1563.4843,56.3484
62,88,285,286,285,31.93,12.219546,-2.811885,2.0384,6.4343,1566.473,56.6473
62,89,282,283,282,32.62,12.031883,-2.887644,2.0175,6.7489,1558.2808,55.8281
62,90,283,284,283,31.1,12.591115,-2.853186,1.9915,6.7112,1551.6469,55.1647
62,91,283,284,283,30.74,12.740191,-2.844678,1.988,6.5027,1550.8397,55.084
62,92,281,282,281,30.25,12.903022,-2.789669,2.0059,6.3903,1549.9816,54.9982
62,93,276,277,276,30.43,12.899517,-2.809559,2.0087,6.2339,1544.124,54.4124
62,94,278,279,278,30.94,12.785537,-2.834291,2.0206,6.4516,1555.3723,55.5372
62,95,277,278,277,30.69,12.743171,-2.802824,2.0128,6.6019,1545.0272,54.5027
62,96,276,277,276,31.16,12.622335,-2.841895,2.0104,6.0584,1545.5607,54.5561
62,97,281,282,281,30.6,12.525122,-2.767164,1.9962,5.9199,1537.5635,53.7563
62,98,275,276,275,31.64,12.253869,-2.808209,2.0193,5.5693,1538.1433,53.8143
62,99,272,273,272,31.25,12.538703,-2.828413,2.0151,5.4116,1536.8765,53.6877
62,100,268,269,268,32.09,12.514132,-2.94803,2.0058,5.6465,1539.6738,53.9674
63,64,313,314,313,33.87,11.219212,-2.637012,2.1786,6.1036,1643.3749,64.3375
63,65,312,313,312,33.01,11.496303,-2.662028,2.1283,6.2262,1627.7554,62.7755
63,66,315,316,315,33.02,11.374287,-2.627188,2.1339,6.0421,1628.5892,62.8589
63,67,312,313,312,33.01,11.361792,-2.652491,2.111,5.9795,1615.8941,61.5894
63,68,312,313,312,33.33,11.174215,-2.639428,2.1168,5.8351,1613.1173,61.3117
63,69,309,310,309,33.33,11.211878,-2.666211,2.1026,5.8572,1605.584,60.5584
63,70,304,305,304,32.57,11.650983,-2.639094,2.132,5.7222,1612.4329,61.2433
63,71,305,306,305,32.79,11.553154,-2.642616,2.1326,5.3244,1613.5791,61.3579
63,72,311,312,311,32.15,11.514252,-2.608923,2.0917,5.6148,1600.9424,60.0942
63,73,310,311,310,32.9,11.290477,-2.66726,2.0758,5.6563,1596.8385,59.6839
63,74,310,311,310,32.26,11.467888,-2.646419,2.0635,5.8536,1591.0409,59.1041
63,75,303,304,303,33.0,11.536064,-2.675451,2.124,5.6105,1610.4898,61.049
63,76,302,303,302,32.45,11.792782,-2.652782,2.1356,5.8246,1614.525,61.4525
63,77,305,306,305,32.13,11.783785,-2.605362,2.1413,5.9324,1615.5011,61.5501
63,78,301,302,301,32.23,11.63295,-2.637651,2.0971,6.1473,1590.3154,59.0315
63,79,299,300,299,32.11,11.82907,-2.703176,2.0694,6.4,1586.846,58.6846
63,80,302,303,302,32.12,11.696223,-2.697638,2.0515,6.4196,1581.518,58.1518
63,81,300,301,300,31.67,11.750584,-2.67513,2.0356,6.3627,1567.9038,56.7904
63,82,296,297,296,31.76,11.826939,-2.697166,2.0405,6.1764,1566.9047,56.6905
63,83,295,296,295,31.19,12.183726,-2.721911,2.0286,6.4712,1568.3548,56.8355
63,84,293,294,293,32.76,11.655047,-2.789935,2.0358,6.3804,1569.2673,56.9267
63,85,289,290,289,32.53,11.85999,-2.816035,2.0302,6.4427,1565.7122,56.5712
63,86,284,285,284,32.04,12.203414,-2.831696,2.032,6.5129,1563.9933,56.3993
63,87,283,284,283,32.16,12.207956,-2.850602,2.0298,6.4775,1563.6083,56.3608
63,88,281,282,281,32.03,12.316542,-2.879331,2.0156,6.6072,1558.5366,55.8537
63,89,281,282,281,30.6,12.888618,-2.869169,1.9811,6.6143,1548.9332,54.8933
63,90,279,280,279,31.18,12.725486,-2.874689,2.0059,6.4717,1555.177,55.5177
63,91,280,281,280,30.0,12.933472,-2.7809,1.9932,6.3345,1541.3551,54.1355
63,92,278,279,278,30.58,12.771528,-2.807336,2.0036,6.3955,1543.764,54.3764
63,93,276,277,276,31.16,12.783559,-2.807826,2.0608,6.3501,1565.8992,56.5899
63,94,277,278,277,31.05,12.630735,-2.809352,2.0244,6.0812,1549.657,54.9657
63,95,277,278,277,31.05,12.552199,-2.791027,2.025,5.8345,1546.4029,54.6403
63,96,279,280,279,30.82,12.498274,-2.765029,2.0141,5.7266,1541.201,54.1201
63,97,272,273,272,31.62,12.361341,-2.8246,2.0235,5.3976,1537.6997,53.77
63,98,269,270,269,31.6,12.576626,-2.896713,2.0057,5.456,1536.018,53.6018
63,99,267,268,267,32.21,12.485827,-2.948817,2.0118,5.463,1540.0452,54.0045
63,100,268,269,268,32.09,12.431577,-2.88448,2.0365,5.6828,1544.1403,54.414
64,65,314,315,314,33.12,11.371799,-2.637191,2.1355,6.0421,1628.8569,62.8857
64,66,311,312,311,33.12,11.368093,-2.670299,2.1082,5.9604,1615.4914,61.5491
64,67,311,312,311,33.44,11.159197,-2.64801,2.1173,5.8363,1612.4185,61.2418
64,68,309,310,309,33.33,11.211878,-2.66533,2.1033,5.8227,1605.7654,60.5765
64,69,303,304,303,32.67,11.639221,-2.65158,2.1302,5.6266,1611.3606,61.1361
64,70,304,305,304,32.89,11.534422,-2.652435,2.1317,5.4094,1612.3454,61.2345
64,71,311,312,311,31.83,11.639147,-2.596472,2.0933,5.6543,1601.8234,60.1823
64,72,310,311,310,32.9,11.30164,-2.664768,2.0798,5.5718,1598.4956,59.8496
64,73,310,311,310,32.58,11.352373,-2.656876,2.0649,5.8773,1591.3026,59.1303
64,74,303,304,303,33.0,11.543464,-2.678915,2.1227,5.6305,1610.5267,61.0527
64,75,302,303,302,32.45,11.805109,-2.65653,2.1348,5.9004,1614.9685,61.4969
64,76,305,306,305,31.8,11.862159,-2.584014,2.1408,5.9761,1613.1545,61.3155
64,77,301,302,301,32.23,11.623592,-2.66691,2.0724,6.2943,1583.4388,58.3439
64,78,300,301,300,32.0,11.819208,-2.694951,2.0639,6.3796,1584.874,58.4874
64,79,302,303,302,31.79,11.740551,-2.657133,2.0591,6.3954,1579.7236,57.9724
64,80,300,301,300,31.33,11.878374,-2.642172,2.0514,6.4028,1572.2797,57.228
64,81,295,296,295,31.19,12.112325,-2.695708,2.0363,6.1785,1567.1051,56.7105
64,82,296,297,296,31.08,12.244039,-2.706242,2.0404,6.4929,1574.3783,57.4378
64,83,291,292,291,32.65,11.769877,-2.817244,2.025,6.4368,1565.9585,56.5958
64,84,285,286,285,32.98,11.843439,-2.865097,2.0344,6.4433,1566.0497,56.605
64,85,285,286,285,32.28,12.037573,-2.824441,2.0316,6.3418,1562.3396,56.234
64,86,282,283,282,32.27,12.214615,-2.873276,2.0254,6.4213,1562.7342,56.2734
64,87,280,281,280,31.43,12.596312,-2.879607,2.0049,6.5856,1555.5908,55.5591
64,88,281,282,281,30.96,12.725686,-2.888724,1.9756,6.5585,1546.7222,54.6722
64,89,278,279,278,30.94,12.86634,-2.86671,2.0103,6.3928,1556.0969,55.6097
64,90,280,281,280,30.0,12.888955,-2.798595,1.9738,6.5693,1534.1475,53.4148
64,91,280,281,280,30.36,12.927233,-2.790433,2.0194,6.3717,1554.6804,55.468
64,92,276,277,276,30.8,12.902006,-2.82638,2.0315,6.4846,1556.8318,55.6832
64,93,276,277,276,31.16,12.614542,-2.837573,2.0122,6.0831,1545.7117,54.5712
64,94,276,277,276,31.16,12.515365,-2.812646,2.0141,5.7447,1541.9186,54.1919
64,95,279,280,279,31.18,12.270451,-2.787455,1.9947,5.7289,1532.338,53.2338
64,96,273,274,273,31.14,12.539248,-2.799626,2.025,5.31,1539.5064,53.9506
64,97,271,272,271,31.37,12.544734,-2.864624,2.0012,5.384,1533.4824,53.3482
64,98,268,269,268,32.46,12.390206,-2.945907,2.0216,5.3781,1544.7387,54.4739
64,99,269,270,269,31.6,12.575647,-2.853204,2.0361,5.5498,1543.9404,54.394
64,100,266,267,266,31.2,12.840596,-2.842266,2.049,5.5264,1545.6348,54.5635
65,66,310,311,310,33.55,11.151927,-2.664016,2.1134,5.8932,1611.0132,61.1013
65,67,308,309,308,33.12,11.312469,-2.646676,2.1164,5.8109,1608.6566,60.8657
65,68,303,304,303,32.67,11.640956,-2.665246,2.1196,5.5872,1608.7444,60.8744
65,69,304,305,304,32.89,11.529196,-2.644828,2.1368,5.4241,1613.3748,61.3375
65,70,310,311,310,31.94,11.645924,-2.596654,2.1043,5.4595,1605.0525,60.5052
65,71,309,310,309,33.33,11.143928,-2.68696,2.0737,5.5348,1594.3108,59.4311
65,72,310,311,310,32.58,11.383431,-2.649541,2.0762,5.8095,1595.9725,59.5973
65,73,303,304,303,33.0,11.526836,-2.678092,2.1203,5.6023,1609.0309,60.9031
65,74,302,303,302,32.45,11.800696,-2.645381,2.143,5.8644,1616.8105,61.6811
65,75,303,304,303,32.01,11.864474,-2.60749,2.1425,6.0025,1613.711,61.3711
65,76,300,301,300,32.33,11.610655,-2.678609,2.0712,6.2994,1582.4759,58.2476
65,77,300,301,300,32.0,11.835095,-2.695373,2.0663,6.3737,1586.313,58.6313
65,78,301,302,301,31.89,11.736876,-2.65881,2.0672,6.2487,1581.6839,58.1684
65,79,301,302,301,31.23,11.878058,-2.650415,2.0351,6.3966,1567.9016,56.7902
65,80,292,293,292,31.51,12.115917,-2.706452,2.0593,6.1754,1573.3738,57.3374
65,81,294,295,294,31.29,12.248943,-2.709935,2.0586,6.4013,1579.4958,57.9496
65,82,289,290,289,33.22,11.620757,-2.836054,2.0381,6.2762,1568.2343,56.8234
65,83,283,284,283,33.57,11.725344,-2.875324,2.0607,6.2763,1573.3468,57.3347
65,84,283,284,283,32.51,12.079311,-2.86016,2.0343,6.392,1565.006,56.5006
65,85,280,281,280,32.5,12.220816,-2.895486,2.0322,6.3936,1564.8473,56.4847
65,86,280,281,280,31.07,12.752642,-2.880177,1.9959,6.6046,1553.6056,55.3606
65,87,281,282,281,30.96,12.755102,-2.877229,1.988,6.5374,1551.5114,55.1511
65,88,279,280,279,30.47,12.879145,-2.850063,1.9799,6.5847,1541.8152,54.1815
65,89,279,280,279,30.11,12.894613,-2.823746,1.9671,6.7878,1532.5171,53.2517
65,90,280,281,280,30.71,12.787204,-2.776185,2.0419,6.4743,1561.1197,56.112
65,91,276,277,276,31.16,12.571311,-2.838893,2.0044,6.4611,1541.743,54.1743
65,92,277,278,277,31.05,12.619966,-2.804522,2.0261,5.8399,1549.6533,54.9653
65,93,278,279,278,30.94,12.435025,-2.769559,2.0111,5.7357,1537.6569,53.7657
65,94,278,279,278,31.29,12.288452,-2.797969,2.0005,5.7495,1534.6833,53.4683
65,95,270,271,270,31.48,12.599034,-2.844975,2.0347,5.3639,1544.5976,54.4598
65,96,270,271,270,32.22,12.299297,-2.919754,2.0026,5.4169,1535.7239,53.5724
65,97,269,270,269,32.34,12.385915,-2.935013,2.0173,5.382,1543.4022,54.3402
65,98,268,269,268,30.97,12.83892,-2.844238,2.0252,5.6658,1539.4464,53.9446
65,99,266,267,266,31.2,12.910113,-2.863351,2.0449,5.4992,1547.5462,54.7546
65,100,271,272,271,30.63,12.700443,-2.758966,2.0323,5.6218,1535.4511,53.5451
66,67,303,304,303,32.67,11.640956,-2.667108,2.1181,5.5877,1608.3646,60.8365
66,68,304,305,304,32.89,11.531609,-2.632778,2.1471,5.4145,1616.0742,61.6074
66,69,310,311,310,31.94,11.642939,-2.599384,2.1016,5.4626,1604.1809,60.4181
66,70,309,310,309,33.33,11.107799,-2.676372,2.0752,5.707,1592.7706,59.2771
66,71,310,311,310,32.26,11.47069,-2.634587,2.0733,5.977,1593.8057,59.3806
66,72,303,304,303,33.33,11.401335,-2.688029,2.1208,5.678,1608.553,60.8553
66,73,302,303,302,32.45,11.806762,-2.649662,2.1406,5.8781,1616.5315,61.6532
66,74,302,303,302,32.12,11.85314,-2.620552,2.1402,6.0153,1612.5415,61.2541
66,75,297,298,297,31.99,11.959517,-2.68583,2.0941,6.2766,1593.6165,59.3617
66,76,300,301,300,32.0,11.834351,-2.692818,2.0681,6.3839,1586.7628,58.6763
66,77,301,302,301,31.89,11.760833,-2.653863,2.0753,6.2565,1584.9981,58.4998
66,78,301,302,301,31.23,11.862628,-2.640954,2.0398,6.3873,1568.4094,56.8409
66,79,293,294,293,31.06,12.278287,-2.692669,2.0542,6.2071,1573.405,57.3405
66,80,294,295,294,31.29,12.181582,-2.69595,2.0579,6.259,1576.1237,57.6124
66,81,286,287,286,33.57,11.629226,-2.87415,2.0444,6.3402,1570.3172,57.0317
66,82,282,283,282,33.69,11.734691,-2.915767,2.0446,6.3957,1569.5473,56.9547
66,83,283,284,283,32.51,12.096394,-2.862329,2.0356,6.3242,1566.1634,56.6163
66,84,280,281,280,32.5,12.199634,-2.897819,2.027,6.3957,1562.4789,56.2479
66,85,278,279,278,31.29,12.737008,-2.899645,2.0008,6.5362,1554.2874,55.4287
66,86,279,280,279,31.18,12.749577,-2.904652,1.9889,6.5184,1551.5201,55.152
66,87,280,281,280,30.0,12.97246,-2.824324,1.9685,6.616,1536.1192,53.6119
66,88,280,281,280,30.0,12.877913,-2.799275,1.9716,6.7465,1533.0868,53.3087
66,89,279,280,279,31.18,12.606936,-2.851211,2.0035,6.9182,1549.3709,54.9371
66,90,277,278,277,31.05,12.619534,-2.825982,2.0107,6.2013,1545.5173,54.5517
