ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
19,99,274,28.1,10.947353,-2.403901,1.78,5.3934,1369.3777,36.9378
19,100,273,28.21,10.774178,-2.410406,1.756,5.4979,1357.1721,35.7172
20,21,614,31.6,5.849075,-1.807403,1.4948,5.1764,1375.6111,37.5611
20,22,591,32.83,5.894589,-1.864654,1.5448,4.5669,1403.2824,40.3282
20,23,582,32.65,5.967149,-1.86765,1.5486,4.4324,1401.6394,40.1639
20,24,568,32.75,6.045666,-1.883986,1.5625,4.5679,1404.8111,40.4811
20,25,560,32.5,6.145806,-1.865141,1.5865,4.4041,1413.5135,41.3514
20,26,549,32.42,6.134754,-1.89775,1.551,4.4664,1387.921,38.7921
20,27,537,31.84,6.335766,-1.903219,1.5553,4.647,1386.838,38.6838
20,28,518,31.47,6.620992,-1.973145,1.5407,4.5299,1378.7552,37.8755
20,29,510,31.57,6.634632,-1.960252,1.5614,4.8124,1384.0477,38.4048
20,30,500,31.4,6.827715,-1.923942,1.6244,4.0178,1412.0392,41.2039
20,31,485,32.58,6.780719,-1.944813,1.6846,4.0881,1435.3997,43.54
20,32,478,32.01,6.921182,-1.927353,1.6905,4.2946,1432.5513,43.2551
20,33,473,32.56,6.904095,-1.972074,1.6901,4.6856,1434.1389,43.4139
20,34,460,32.17,7.030375,-1.95868,1.7026,4.4147,1429.3874,42.9387
20,35,443,32.51,7.267711,-1.997428,1.7523,4.0932,1449.3193,44.9319
20,36,443,32.51,7.271936,-1.965408,1.7819,4.0637,1459.5019,45.9502
20,37,432,31.71,7.480996,-1.925011,1.8048,4.209,1457.0181,45.7018
20,38,415,31.81,7.799565,-2.001233,1.8179,4.3074,1463.1938,46.3194
20,39,408,31.62,7.96409,-1.999552,1.8416,4.2561,1469.4926,46.9493
20,40,400,32.5,7.812529,-2.050265,1.8347,4.1671,1462.0573,46.2057
20,41,399,31.83,7.86462,-2.028111,1.8106,4.7442,1447.1606,44.7161
20,42,397,31.49,7.953643,-2.035991,1.7953,5.0531,1440.4158,44.0416
